Customer_ID,Age,Gender,Annual_Income,Spending_Score,Subscription_Type,Region,Churn
CUST4624,41,M,117911,low,Basic,,No
CUST9699,,M,56515,11,,West,
CUST1326,,Male,,,Standard,,No
CUST3374,,,,61,Premium,,Y
CUST7968,,Female,,low,Premium,West,
CUST1035,N/A,,,,Basic,,Yes
CUST2481,,M,98648,high,Basic,South,
CUST2152,N/A,,,high,,West,N
CUST4854,,Female,,65,Standard,,
CUST6980,N/A,Female,93809,33,Basic,East,No
CUST1805,,Female,,,,,Yes
,,Male,92805,high,Premium,West,
CUST3659,N/A,F,unknown,high,Premium,East,
CUST6778,,,,low,Basic,North,
CUST7019,N/A,F,,high,,,N
CUST5075,26,,25537,,Standard,East,N
CUST5192,31,M,,91,,,
CUST4125,,,51359,high,,South,N
CUST8570,,F,,high,Standard,East,Y
CUST4572,,Female,105002,72,,,No
CUST7141,44,,unknown,,,North,No
CUST8554,,Female,60655,high,,South,Yes
CUST5086,,Female,,high,,North,Y
CUST9708,,M,91173,low,Standard,West,
CUST6768,21,,134840,low,Premium,South,Y
,36,Female,unknown,96,,West,Y
CUST3310,,,54722,low,,,
CUST7835,21,F,,high,,North,
CUST2378,44,Female,unknown,,,West,Y
CUST8121,36,,,high,Basic,,Yes
CUST6898,N/A,F,unknown,low,Standard,,
CUST6653,21,Female,unknown,,Basic,,
CUST4215,,,119001,,Premium,,N
CUST5369,,,unknown,,Premium,North,
CUST8926,N/A,,120465,69,,South,N
CUST7811,,Male,,high,,,
CUST4565,,,unknown,,Basic,North,
,N/A,M,,high,Standard,West,No
CUST9540,,,,,,South,Y
CUST1512,64,,unknown,,Basic,,
CUST9324,,Male,,,,West,No
CUST5215,,Female,unknown,,Basic,East,
CUST9160,,M,unknown,low,,North,
CUST1987,,Female,,,Basic,West,
CUST7004,N/A,M,70236,low,Basic,West,Yes
CUST9025,,M,unknown,,Standard,,Y
CUST9070,36,F,unknown,,Standard,North,Yes
CUST2987,,F,39776,high,Standard,East,Y
CUST7365,24,Male,57493,low,,East,
CUST7799,,,unknown,46,,East,Yes
CUST2692,,M,unknown,low,,East,
CUST2017,N/A,M,unknown,29,,North,
CUST8131,65,,26486,low,Basic,,Yes
CUST2197,,,,89,,,N
CUST8431,N/A,,,55,Standard,East,Y
CUST4818,,,,8,Premium,East,Y
CUST6345,,M,unknown,73,,,
CUST6246,,F,,60,Standard,North,Yes
CUST7030,N/A,,,high,,,
CUST5969,40,M,,high,Standard,South,
CUST5961,,M,unknown,46,,,N
,46,M,unknown,high,Basic,South,N
CUST7241,,Male,unknown,high,,South,
CUST5665,,Male,109321,,,North,Yes
CUST7776,N/A,Male,,98,,,
CUST1542,N/A,,unknown,high,Basic,,
CUST8996,24,M,57010,,,East,
CUST1586,34,Female,,79,Premium,West,
CUST2827,,M,50523,,,West,
CUST7420,N/A,Female,unknown,65,Basic,,
CUST1845,,Male,,19,Premium,,Y
CUST6511,N/A,Male,98992,17,Standard,,N
CUST8549,N/A,,,low,Premium,West,Yes
CUST8078,55,Male,,,,South,
CUST1532,,Female,,high,,East,
CUST4387,,M,,high,Standard,,
CUST7172,,,unknown,34,Basic,,N
CUST7661,N/A,M,unknown,5,,North,
CUST1447,64,F,,,,West,Yes
CUST7525,N/A,,,88,Premium,,N
CUST7410,,Male,,high,,,No
CUST5072,62,Female,,,Basic,,Y
CUST3384,N/A,F,,,,West,
CUST6052,N/A,,26051,90,Standard,West,Y
CUST5551,,F,,,Basic,East,Yes
CUST9763,69,,,high,Basic,East,No
CUST4416,24,M,,6,,South,
CUST4162,,Female,112558,,,North,
CUST4413,,M,unknown,high,,,
CUST1672,,F,unknown,84,Premium,East,No
CUST1743,N/A,F,unknown,,,West,N
CUST9438,N/A,Male,unknown,high,,East,N
,,F,,,Basic,North,N
CUST9280,30,Male,55416,low,Basic,,Y
CUST3761,,F,,low,Basic,,
CUST6963,,,unknown,high,,West,
CUST1373,21,M,,high,Premium,South,No
CUST8045,N/A,,,55,Standard,,No
CUST8239,18,M,,low,Basic,North,N
CUST9401,,F,53601,high,Basic,South,No
CUST7316,,,110637,,Basic,,No
CUST1491,28,Female,,low,Basic,East,Yes
CUST8666,N/A,M,,87,,,
CUST9586,,,,high,,,N
CUST2206,,F,45574,high,,North,Y
CUST8116,,,,low,Premium,West,Y
,N/A,,,,Premium,North,
CUST3794,N/A,M,unknown,,,West,
CUST9751,,F,122068,62,Standard,West,Yes
CUST5811,52,,,,Premium,North,Y
CUST6593,N/A,Female,unknown,,,West,
CUST8660,25,,146502,low,Basic,North,Y
CUST1963,61,Male,,high,,North,N
CUST4482,,Male,45702,high,Standard,,
CUST5255,57,,unknown,low,,South,
CUST4851,26,Female,33991,,Basic,,
CUST7453,N/A,Male,,68,Premium,,Yes
,,Male,,64,Premium,West,Y
CUST6291,52,,,13,Premium,,N
CUST4871,N/A,M,,37,Premium,North,N
CUST6246,50,,,96,,,N
CUST6770,,M,120604,high,Basic,North,Yes
,,Female,,high,,North,N
CUST2761,,M,,19,Premium,South,No
CUST1722,,M,,high,,South,Y
,,Female,unknown,high,Premium,,
CUST8618,,Female,76747,high,Basic,North,
CUST7813,26,Male,unknown,low,Basic,East,Yes
CUST9453,N/A,Female,unknown,low,,East,No
CUST9928,,,unknown,low,Standard,,
CUST2168,,,149598,25,,,
CUST1768,,,62997,low,,West,N
CUST6413,,,112106,,,South,Yes
CUST7309,N/A,,,high,,South,
CUST9938,,,74089,18,Premium,,N
CUST6746,,Female,unknown,low,Standard,East,No
CUST5149,,,unknown,high,Premium,East,N
CUST3903,,,,low,,,
CUST4790,,Male,,low,,South,
CUST2908,,,,low,,West,No
CUST9684,,F,117069,,,North,
CUST4406,,M,27160,low,,West,Y
CUST5723,,Female,,,,,Y
CUST2896,,F,,95,Premium,,
CUST8408,,Female,73996,,,,
CUST7308,,Female,129598,low,,South,No
CUST6269,,M,unknown,,Basic,,
CUST2743,N/A,Male,,high,Premium,North,Yes
,41,,93079,high,Basic,West,N
CUST8739,,,,17,Standard,South,Y
CUST5409,,M,,,,,
CUST7335,26,,,41,Premium,East,No
CUST3645,,Male,,low,,,Y
CUST9892,,M,102260,low,,,
CUST9775,N/A,M,,6,,East,N
,N/A,M,,high,Premium,North,
CUST4167,60,F,unknown,high,Premium,,
CUST4433,,Female,,high,,,Y
CUST7627,66,F,,,Basic,East,
CUST3991,54,,,,Basic,East,N
CUST5252,62,Male,34509,low,Premium,South,Yes
CUST5996,,Female,,,Standard,East,Yes
CUST8752,,F,unknown,high,Basic,East,
CUST2579,,M,,low,,North,Y
CUST1179,,F,,low,Premium,South,Yes
CUST3725,N/A,M,,84,,,Yes
CUST9793,35,,unknown,99,,North,
CUST4548,,M,,low,Standard,,
CUST3832,N/A,F,93808,,,,N
CUST2836,,,unknown,30,,,Yes
CUST5132,,F,unknown,high,,North,
CUST6445,N/A,,,high,Premium,East,N
CUST9040,63,Male,,40,,,Y
CUST8619,,,,low,,West,No
CUST9997,,Male,,low,Premium,,Y
CUST7064,,M,40751,,,West,
CUST4611,N/A,,64624,70,,East,N
CUST9592,,M,unknown,61,,West,Y
CUST4825,,F,,low,Basic,,
CUST4516,,F,,66,Standard,West,
CUST5796,,,70376,high,Premium,South,
CUST4506,49,Female,unknown,high,Basic,,
,33,,unknown,78,,East,Y
CUST9039,,,,low,,North,
CUST1937,,M,,96,Basic,West,Yes
CUST2936,32,,,,,South,Y
CUST3433,,,unknown,29,Basic,East,
CUST3616,47,F,,low,Standard,East,Y
CUST5528,49,Female,unknown,high,,South,Y
,N/A,M,unknown,,,South,
CUST6915,N/A,,,,Basic,West,No
CUST6988,46,Male,136651,,Basic,South,
CUST4911,22,Female,62487,72,Premium,East,N
CUST9365,N/A,,,low,,South,
CUST1394,,,,low,,West,
CUST5243,N/A,,unknown,low,Standard,,
CUST2737,,,,high,,North,
CUST4826,39,Female,unknown,6,,,N
CUST8848,35,Female,122574,high,Premium,North,N
CUST7960,N/A,Female,,,Standard,South,
CUST8509,,Male,,13,,South,
CUST7200,,M,unknown,,Basic,East,N
CUST4103,,Male,unknown,low,Premium,,Yes
CUST7131,,,117334,high,Basic,,No
CUST3382,54,,106023,,,North,N
CUST4156,,,,low,Premium,,Y
CUST8461,65,,,,Premium,,Yes
CUST7028,,,,,Standard,,
CUST2712,N/A,,,79,,,
CUST7546,,F,,11,Premium,,
CUST8989,,Female,,low,Premium,,Yes
CUST9793,,,,92,Basic,South,
CUST4714,62,M,,24,Premium,South,
CUST2006,,,85020,high,Standard,,N
CUST3233,,Female,,high,,North,Y
CUST9528,N/A,Female,44624,3,,,
CUST4556,,M,unknown,high,Basic,,Yes
CUST1175,N/A,Female,unknown,68,,,No
CUST4633,51,,130234,low,Standard,East,N
CUST1728,,,unknown,low,Standard,West,Yes
CUST5169,,M,unknown,33,Premium,North,Yes
CUST3981,,Male,,,,West,N
CUST5550,,,,,Premium,North,
CUST6985,,Female,118315,high,Standard,South,
CUST7204,,,unknown,,Premium,,
CUST9016,41,Male,125437,high,Premium,,Y
CUST4669,57,,,,,East,Y
CUST2591,67,Male,123807,53,Standard,South,
CUST9746,N/A,,148692,high,,,N
CUST5027,,Female,115561,high,,West,Yes
CUST8962,N/A,,,low,Premium,North,Y
CUST8351,N/A,,unknown,6,Premium,West,Y
CUST7753,,M,,high,Standard,North,
CUST3782,N/A,M,unknown,98,,,Y
CUST2236,62,,,high,Basic,West,Yes
,,F,93666,,Standard,,
CUST7728,36,Female,,low,,South,
CUST1057,N/A,,,high,,West,Y
CUST1059,55,,,low,,,Y
,,M,,86,,,No
CUST3044,N/A,Female,,low,Basic,West,No
CUST7689,25,Male,,33,Standard,,
CUST8821,58,M,,high,,West,
CUST4743,,M,,,Premium,North,
CUST3700,N/A,Female,,high,Basic,South,
CUST7987,N/A,,67750,59,Premium,,
CUST7230,N/A,Female,,,,West,Y
,,,unknown,high,Basic,West,
CUST6672,N/A,M,60468,high,,,N
CUST4560,N/A,M,,2,,East,
CUST7907,,,77282,low,,,
CUST4822,27,,138684,low,Standard,West,N
CUST4736,N/A,Female,unknown,78,,,N
CUST8019,,,,,,North,
CUST9701,55,M,31907,high,Basic,,N
,,M,,,,,No
CUST4287,32,F,unknown,high,Premium,West,No
CUST5690,23,,119739,,Standard,North,Y
CUST4965,,,145491,low,,West,
CUST8620,,F,,16,Standard,East,
CUST2132,,F,,,Standard,,N
CUST9972,45,Female,,,,West,Yes
CUST5639,66,,,high,Basic,West,Y
,N/A,F,,,Standard,,No
CUST5833,N/A,,,33,,East,N
CUST1939,66,Male,,23,Basic,East,No
CUST4906,,F,,high,Premium,West,N
CUST2958,,M,,,,North,
CUST8740,N/A,F,,high,Basic,East,
CUST8689,46,Female,,,Basic,South,Yes
CUST5024,,Female,unknown,high,Standard,,Yes
CUST5369,26,Female,,,,North,
CUST7963,52,,,high,Premium,,Y
CUST7680,,Male,73449,18,,,Yes
CUST8373,63,,,,Standard,South,Yes
CUST7342,29,Male,100259,low,,,Yes
CUST2896,21,F,21414,high,Premium,North,
CUST4886,,,,62,Premium,,Y
CUST6273,N/A,M,unknown,low,,South,Yes
CUST7490,31,Male,71548,high,Basic,South,Yes
CUST8113,32,M,36567,,Standard,East,Yes
CUST1578,N/A,M,46152,low,,North,
CUST9346,N/A,M,102484,low,,East,N
CUST1739,,Male,,,,,No
CUST6255,,Male,,high,Basic,West,
CUST5574,,Female,,low,,South,
CUST4742,,Female,unknown,,Standard,North,N
CUST7712,,Female,88144,low,,South,Yes
CUST5061,24,,,high,,East,Yes
CUST6161,N/A,Female,unknown,,Premium,,Yes
CUST1808,N/A,,unknown,,,,
CUST7623,42,,130048,high,Premium,,Y
CUST9230,N/A,F,,80,Standard,East,No
CUST8818,,Female,73119,18,,North,Y
CUST4511,N/A,F,67777,35,,East,Y
CUST8985,N/A,,,41,Basic,,
CUST7250,52,Female,unknown,high,,West,No
CUST9744,,M,unknown,high,Basic,West,No
CUST7241,N/A,,130088,low,,,
CUST2222,,Female,,20,,West,
CUST7401,N/A,F,98820,high,,South,
CUST8362,54,Male,,high,,East,Yes
,44,Male,,,Standard,North,Y
CUST9482,32,F,55369,low,Standard,West,
CUST1097,,,111283,,Standard,,Y
CUST8793,,,,94,,West,N
CUST9898,,Male,,33,Premium,,N
CUST9234,61,,,high,,West,N
CUST5476,,Female,unknown,high,,South,
CUST3571,,F,,high,,,
CUST3544,,F,,high,Premium,,Yes
CUST7483,,Female,39806,,,,N
,,Male,,,Standard,,
CUST1762,,Female,,86,Basic,North,N
CUST8439,N/A,,unknown,low,,South,
CUST7121,N/A,,,51,Basic,,Yes
CUST4903,N/A,,,27,Premium,West,Yes
CUST7958,,,,high,,,N
CUST5671,,,,41,,North,Y
CUST9635,N/A,Male,,,,,Y
,,,,,,East,No
CUST8093,,,50565,73,Standard,East,N
CUST2514,N/A,Female,109666,27,Premium,East,No
CUST3816,22,,,high,Basic,,N
CUST1820,45,Male,,,Standard,West,No
CUST3668,,M,unknown,77,,South,Yes
CUST1007,,F,,,,South,Yes
CUST7950,,M,,,,East,Y
CUST3686,61,,unknown,low,Premium,,N
CUST5655,,,34389,low,Premium,East,
CUST6682,40,,65805,58,,,
CUST8768,N/A,,unknown,24,Standard,,No
CUST2785,N/A,Male,unknown,,,,N
CUST6325,54,Male,99097,high,,,No
,42,F,,high,Basic,South,N
CUST5674,N/A,F,,high,Standard,South,
CUST2269,,Female,unknown,low,Basic,East,
CUST7723,42,F,,,,East,Yes
,,,,high,Premium,,
CUST7818,,M,,6,Basic,West,No
CUST8952,34,F,131397,high,,North,
CUST3360,N/A,,,,,,
CUST4475,26,,148889,low,,North,
,,,unknown,low,Basic,East,
CUST5430,N/A,,,low,Premium,,Y
CUST3307,N/A,,,high,Premium,,No
CUST5182,37,,unknown,low,Standard,South,Y
CUST8850,,M,unknown,,Premium,,Y
CUST5508,N/A,Female,,high,Basic,,
CUST2300,,Female,,,Basic,South,No
CUST1678,,M,unknown,,Premium,West,
CUST7731,,M,67044,low,Basic,West,
CUST8197,30,,unknown,,Premium,North,
CUST2109,N/A,Male,unknown,,Basic,North,N
CUST1299,37,,unknown,98,,North,
CUST9505,N/A,Female,35439,high,Basic,West,Yes
CUST8633,21,,,,,,No
CUST9557,,Female,unknown,high,,,Y
CUST2877,N/A,,,,,South,
CUST4562,51,,unknown,14,,,
CUST6784,N/A,M,,94,,,
CUST3425,,,,high,Premium,North,
CUST7817,62,M,unknown,low,Standard,South,
CUST9156,N/A,F,,high,,North,
CUST7016,N/A,M,,high,Standard,West,Y
CUST4426,,,,11,,,No
CUST4014,49,Male,68167,,Standard,,Y
CUST9579,N/A,,61226,,,East,N
CUST8681,,Female,,46,Premium,,Yes
CUST7316,,F,unknown,high,Premium,North,No
CUST5613,N/A,Male,,low,Basic,,
CUST4673,,M,unknown,23,Standard,,
CUST3685,,Male,unknown,low,Basic,East,
CUST8912,41,,,low,,North,N
CUST6505,28,Female,unknown,,,,Y
CUST9140,N/A,F,,low,,,N
CUST6606,,F,54895,,,North,
CUST2213,N/A,,,low,,South,Y
CUST2540,47,Female,unknown,high,Premium,North,Yes
CUST6053,,Male,,,Standard,East,
CUST4700,,,unknown,,,East,N
CUST8176,,Female,,,Basic,North,
CUST1692,24,F,45322,high,,East,
CUST5382,,F,,63,,East,No
CUST1261,,,119264,low,Premium,South,
CUST2012,,,136288,38,,West,N
CUST4223,N/A,,unknown,99,,East,No
,N/A,,,,Premium,North,Yes
CUST6173,N/A,,,low,,East,Y
CUST2856,N/A,M,119608,low,Premium,East,Yes
CUST3664,63,F,116260,low,Standard,West,Yes
,N/A,,unknown,low,Basic,East,Y
CUST8689,,Male,,,Basic,,
CUST6142,,Male,,41,,West,No
CUST1489,,Male,109461,high,,North,N
CUST9474,,,122003,67,,,No
CUST5869,N/A,Female,unknown,low,Premium,East,N
CUST9542,,F,108022,low,Premium,North,
CUST2220,,,,65,Basic,East,
CUST3297,N/A,M,unknown,low,,South,
CUST6645,66,,,low,Premium,,Y
CUST9163,,F,,high,,,
CUST9604,,M,,low,Standard,South,No
CUST8116,N/A,M,,low,Premium,South,N
CUST4258,,F,unknown,7,,,Y
CUST3007,58,M,unknown,,Standard,,
CUST3970,20,Female,,,,East,N
CUST8614,,,133531,high,Premium,South,
CUST8297,,Female,21952,,,,
CUST9618,,M,75434,low,Premium,South,
CUST1214,,F,,76,Premium,West,
CUST4968,,Male,,,,West,N
CUST8534,N/A,F,unknown,low,,West,No
CUST4261,,,146796,93,,,Yes
CUST1314,N/A,Male,,high,,,Yes
CUST6564,N/A,Female,,low,,North,No
CUST2417,37,M,unknown,51,Basic,,
CUST9968,,F,127106,,,North,No
CUST4560,,,,high,,East,Yes
CUST7028,,M,,low,Premium,East,
CUST1541,,M,,60,,,
CUST2203,51,F,,high,,East,No
CUST6545,,,140429,high,Premium,,N
CUST2666,N/A,,73363,high,,East,
CUST1936,55,Female,,high,,South,
CUST7962,59,Male,,,Basic,South,Yes
CUST2537,,,89693,low,Premium,,
CUST8262,,Female,,high,Premium,South,
CUST2363,51,,,high,Basic,East,Yes
CUST5708,,Male,unknown,39,,North,Y
CUST3609,,F,127604,,Standard,North,Y
CUST4447,N/A,F,148248,65,,,No
CUST5412,,Female,unknown,high,Premium,South,
CUST3428,,,,,Basic,East,Y
CUST9799,N/A,F,,78,,South,No
CUST9639,43,F,,,Premium,North,No
,,,unknown,,,East,N
CUST9929,,Male,unknown,,,North,Yes
CUST5254,N/A,Female,unknown,high,Standard,North,Yes
CUST9107,,M,141323,low,,South,N
CUST1847,,,,,Standard,East,N
CUST2495,,Female,95610,high,Standard,,N
CUST6136,,M,unknown,88,Premium,West,
CUST9099,N/A,M,117642,87,,South,Y
CUST5428,,M,37265,high,,,
CUST6696,N/A,Male,unknown,,,South,Y
CUST1336,N/A,M,unknown,low,Standard,,
CUST5626,21,,,low,Premium,,
CUST5949,N/A,,,,,East,Yes
CUST7408,,,,72,Premium,East,
CUST1974,N/A,,,47,,South,
CUST9629,,,63424,high,Basic,West,
CUST7374,,,,79,,,
CUST3326,57,,,93,,West,No
CUST2384,N/A,Female,unknown,75,Premium,South,No
,27,F,unknown,19,Premium,West,N
CUST3582,,,unknown,low,,South,
CUST5997,,,,high,Premium,South,Y
CUST2303,,Female,,,,,No
CUST9031,29,Female,32983,low,Basic,,N
CUST9082,67,Male,50715,high,Basic,North,Y
CUST9438,,M,unknown,,Basic,,No
CUST4049,,,58487,10,Premium,North,N
CUST8416,31,,,high,,West,
CUST9474,49,F,79806,low,,,
CUST8438,,,,5,Basic,West,Yes
CUST2621,44,Female,,,Standard,,
CUST7471,N/A,,70987,8,Basic,East,N
CUST6067,,,41084,low,Premium,East,No
CUST6136,N/A,Male,,low,,North,Yes
CUST5682,61,F,,59,Basic,,Yes
CUST5236,46,,unknown,92,Basic,North,No
CUST7229,,Male,unknown,low,,East,
CUST3753,,Male,,99,Basic,,Yes
CUST5845,68,,31713,low,Premium,South,
CUST1468,N/A,F,,86,,South,Y
CUST7222,,,,,Standard,South,N
CUST4423,,F,unknown,32,Standard,,
CUST7263,34,,67146,,,,
CUST2256,,,,2,,,Y
CUST5828,70,F,unknown,,Premium,South,N
CUST1596,40,,unknown,52,,East,Y
CUST5274,38,,115273,77,,,
CUST3986,58,,unknown,low,Premium,West,Yes
CUST4122,N/A,Female,,,,,Y
CUST9726,,M,,9,Standard,North,Yes
CUST5104,N/A,,unknown,high,Premium,,
CUST2889,,,unknown,,,,No
CUST4907,68,,59803,low,Basic,North,Y
CUST9609,66,F,unknown,69,Premium,North,Y
CUST5066,,,141545,,Standard,East,
CUST3398,N/A,Female,unknown,55,,West,N
CUST1952,,M,79421,low,,East,Yes
CUST5673,,Male,96489,97,Basic,,No
CUST4870,,M,unknown,,Premium,,
CUST6252,59,M,48721,23,Standard,,Y
CUST2463,N/A,Male,,,,North,Y
CUST4192,33,M,,low,,South,Yes
CUST3517,44,,,high,Premium,East,N
CUST6653,N/A,,,high,Standard,East,Y
CUST7014,N/A,Male,73844,,,North,Y
CUST6554,N/A,Male,unknown,low,Standard,,
,49,M,,high,,South,
CUST2257,,M,,low,,,
CUST1097,,M,,high,,East,Y
CUST1776,,,unknown,high,,,Yes
CUST8040,N/A,F,,low,Basic,,
CUST4269,N/A,,,low,Premium,North,Yes
CUST7093,,,unknown,low,Premium,,N
CUST3529,,M,unknown,82,,,Y
CUST4898,N/A,F,unknown,,,East,
CUST9813,N/A,Male,64903,26,,,Yes
CUST8335,N/A,,,high,,,No
CUST3276,26,F,,high,,East,N
CUST8304,,,,86,Premium,North,Y
CUST7452,,Female,117177,high,,South,
CUST9398,,M,,4,Basic,,
CUST1152,N/A,Female,136318,low,,East,No
CUST6203,,M,,,,South,Yes
CUST1271,,,,,Premium,,N
CUST8206,N/A,,unknown,86,Basic,North,Y
CUST8488,,F,,62,Standard,North,Y
CUST3993,,F,,,,,
CUST3788,N/A,,unknown,low,Premium,,Yes
CUST2888,,Female,,low,,West,Yes
CUST1796,,Female,,60,Basic,East,Yes
CUST5929,N/A,Male,64716,34,Basic,South,No
CUST9362,,Male,,high,,North,Y
CUST4785,,Female,,39,,North,Y
CUST6455,,Female,29924,,Premium,West,
CUST3004,,M,unknown,high,Premium,,No
CUST8983,,M,,,Premium,,
CUST8751,,,unknown,88,,North,N
CUST4602,19,M,,5,Basic,,
CUST9791,,,,,,,No
CUST2593,58,Male,22334,low,,,
CUST3236,59,,,low,Basic,North,
CUST9659,,,,37,,West,
CUST5262,N/A,M,,,Premium,,
CUST6365,,,,8,Standard,,Y
CUST3812,47,M,120314,low,Premium,North,No
CUST6395,18,F,74156,low,Premium,,Yes
,N/A,M,107038,,,,Yes
CUST9658,,,,,,East,Y
CUST1844,,F,,high,Basic,South,Yes
CUST4705,,Female,,low,,East,Y
CUST6580,,,,low,Basic,,Yes
CUST5441,,,,25,Basic,,
CUST5764,51,M,,high,,East,
CUST9457,N/A,Male,,high,,South,
CUST8891,,F,,high,Basic,West,No
,44,F,,,Standard,South,Y
CUST2923,,Female,unknown,,Standard,East,Y
CUST8317,N/A,Male,unknown,,Standard,South,N
CUST3122,55,Male,unknown,91,Premium,North,Yes
CUST5087,N/A,Male,,12,Premium,North,Y
CUST4238,,Female,unknown,low,Standard,North,
CUST2489,23,Male,,,Premium,North,No
CUST3991,,Male,,57,Premium,,Y
CUST9864,20,Male,unknown,66,Standard,,N
CUST7824,N/A,Female,,,Premium,East,
CUST1992,N/A,F,unknown,80,Standard,,
CUST9103,33,M,,1,Basic,East,Y
CUST6923,,,,high,,West,
CUST3509,N/A,F,105236,,,West,
CUST4879,,,59816,56,Standard,South,N
CUST5253,N/A,,,high,Standard,,
CUST1528,,,,20,Basic,,Y
CUST3625,,Male,,high,Standard,East,Y
CUST2926,N/A,F,unknown,13,Standard,West,Y
CUST7716,,M,,low,Standard,East,Yes
CUST9166,,Female,,low,Premium,West,
CUST8534,39,M,,low,,East,N
CUST9974,,M,unknown,,Premium,East,
CUST4603,,M,,29,Standard,,N
CUST6316,,,,low,Premium,North,
CUST4272,61,,104866,25,Basic,North,N
,N/A,,unknown,,,East,Yes
CUST1585,N/A,Female,,low,,,
CUST9475,,F,unknown,high,Premium,South,Yes
CUST8030,59,Female,unknown,,Premium,West,Yes
,19,Male,,,Basic,East,No
CUST2857,49,Female,unknown,high,,East,No
CUST7603,,,,low,Basic,,Yes
CUST6117,,,,33,,South,Yes
CUST4516,,Male,110489,98,,West,Yes
CUST2526,42,M,unknown,23,Basic,South,N
CUST5989,,,,high,,North,No
CUST3763,28,M,,31,Basic,,
CUST9247,N/A,Female,,low,,West,No
,66,M,,low,,North,N
CUST5497,,M,23519,high,,East,No
CUST6637,,,,low,,East,Yes
CUST9476,,,86689,99,,West,Y
CUST7713,N/A,Female,unknown,7,Basic,East,Yes
CUST3777,,Female,40148,low,,North,
CUST9685,,F,,low,Basic,West,No
CUST9740,N/A,F,21852,high,Basic,,Yes
CUST3122,N/A,M,133564,low,Basic,South,Y
CUST4913,24,M,unknown,98,Basic,East,
CUST1372,N/A,M,,33,Basic,,No
CUST5812,N/A,M,unknown,,Basic,South,
CUST5149,,Male,unknown,high,,,N
CUST1304,56,Female,unknown,high,Premium,South,
CUST6493,,Female,,,Premium,,
CUST1184,69,Male,,high,,West,No
,,,unknown,high,Premium,West,No
CUST1289,,F,,high,Standard,,N
CUST1918,,,,low,,North,N
CUST9746,22,F,,18,Premium,North,No
CUST7907,,M,64536,low,Basic,South,No
CUST9887,N/A,,unknown,low,Standard,West,Y
CUST2682,,,,high,Standard,North,
CUST2970,,F,unknown,77,Standard,East,Yes
CUST4019,23,Male,unknown,83,,North,No
CUST3445,,,,high,Basic,North,No
CUST4240,,F,145126,low,,East,
CUST5351,,Female,unknown,,,South,
CUST8844,N/A,M,unknown,19,Basic,West,N
CUST4110,,F,,low,Basic,,Y
CUST7296,22,F,,49,Basic,,No
CUST1351,,Female,unknown,36,,South,Y
CUST6143,N/A,M,27268,high,Basic,South,
CUST6337,,M,unknown,,Basic,East,
CUST3342,42,,126435,84,,South,
CUST3066,N/A,,82484,13,,South,Yes
CUST4181,24,,,,Basic,East,
CUST8364,N/A,Male,,high,,North,
CUST7805,,,unknown,high,Basic,,
CUST4671,,M,unknown,82,Basic,North,Y
CUST3531,N/A,F,68194,,Standard,North,
CUST2930,N/A,M,unknown,high,,North,Y
,,Female,,low,Premium,East,N
CUST1530,N/A,,,low,,South,Yes
CUST2186,,,,1,,North,
CUST1034,37,,,high,,West,
CUST8284,N/A,M,,15,Standard,East,
CUST9101,,,unknown,low,,West,Yes
CUST1528,58,Female,unknown,low,Premium,,Y
,N/A,F,,,Basic,,Y
CUST6961,,,56889,,,,No
CUST5428,,,128542,100,,South,N
,,,,high,Premium,South,N
CUST2110,N/A,M,unknown,,,,Y
CUST2523,N/A,F,unknown,61,,,Yes
CUST2330,,,,,Basic,North,N
CUST4518,,Female,,high,,,N
CUST3338,53,,,low,Basic,West,No
CUST7387,,Female,26670,29,Standard,West,
CUST3658,,M,,low,,,
CUST1502,22,,,22,Basic,,
CUST1148,,F,unknown,high,,,N
CUST4342,,,,low,,West,Y
CUST2804,,,56282,low,Basic,,
CUST5967,,Female,,51,Premium,North,N
CUST8054,N/A,F,,,,,N
CUST4036,26,Female,,high,,South,Y
CUST9684,N/A,Male,unknown,low,Standard,East,
CUST9284,N/A,,unknown,high,Standard,North,
CUST1093,,Female,unknown,,,East,Yes
CUST9248,,M,unknown,high,Basic,,No
CUST3382,,M,128948,69,Basic,West,N
CUST5239,,,51210,high,,East,N
,,F,,9,,North,Y
CUST2192,N/A,,,,Basic,North,N
CUST5863,,Male,,63,Premium,,
CUST9998,,,unknown,,Basic,West,Yes
CUST2425,,M,,high,,North,N
CUST8918,,Female,46818,,Standard,East,No
CUST6555,,Male,unknown,,Basic,,N
CUST6771,65,,,high,Standard,East,Yes
CUST1320,,Female,129488,,Premium,East,No
CUST8324,45,,,high,,South,
CUST9421,51,,unknown,high,Basic,West,
CUST4522,,,128198,15,Premium,West,
CUST9632,N/A,Female,26229,low,Basic,South,Y
CUST2545,,Female,37783,70,Standard,,
CUST3952,53,,,high,Basic,South,
CUST5648,62,Male,34667,low,Premium,,N
CUST5812,,Male,121390,33,,West,
CUST1130,,M,,low,Premium,North,Y
CUST8665,,,,high,,,
CUST4414,,F,,,Standard,East,N
CUST8421,,Male,,low,Standard,,Yes
CUST1068,,,unknown,83,Basic,East,No
CUST1576,,Female,,low,Premium,South,Yes
CUST1515,,Male,,low,Basic,West,N
CUST4835,,Female,unknown,low,Premium,South,
CUST9297,,Female,45062,,,North,
CUST2976,N/A,Male,unknown,,,,No
CUST4859,,,,high,Standard,West,No
CUST2002,,Male,,low,,South,
